"Type","Subpopulation","Indicator","Statistic","NResp","Estimate","StdError","LCB95Pct","UCB95Pct"
"Region","1 to 10 square mile","VSCIVCPMI","65Pct",164,65.66882896683,"",64.2642249673578,67.3666157967147
"Region","1 to 10 square mile","VSCIVCPMI","70Pct",177,67.3402964359324,"",65.4862933491346,69.2467920866895
"Region","1 to 10 square mile","VSCIVCPMI","75Pct",189,68.8566777252105,"",67.190565209058,71.3218491752259
"Region","1 to 10 square mile","VSCIVCPMI","80Pct",205,71.2849952100389,"",69.0071865752096,72.4445923593641
"Region","1 to 10 square mile","VSCIVCPMI","85Pct",219,72.4953405283752,"",71.4745174465654,75.1019960010628
"Region","1 to 10 square mile","VSCIVCPMI","90Pct",234,75.4388558477623,"",72.8794645575958,76.8279128882443
"Region","1 to 10 square mile","VSCIVCPMI","95Pct",249,77.524597591253,"",76.4173177262212,81.3324160024516
"Region","1 to 10 square mile","VSCIVCPMI","99Pct",258,82.015885897645,"",80.9250774422678,85.4
"Region","1 to 10 square mile","VSCIVCPMI","Mean",261,58.0559251660571,"0.85603851549237",56.3781205063129,59.7337298258013
"Region","1 to 10 square mile","VSCIVCPMI","Variance",261,191.422890953278,"14.8132827305136",162.389390308662,220.456391597894
"Region","1 to 10 square mile","VSCIVCPMI","Std. Deviation",261,13.8355661594775,"0.535333450028946",12.7863318777012,14.8848004412538
"Region","10 to 200 square mile","VSCIVCPMI","1Pct",1,28.3132050516666,"",24.25,32.9050963195811
"Region","10 to 200 square mile","VSCIVCPMI","5Pct",6,37.1891054291956,"",36.4197417737024,38.0449426969043
"Region","10 to 200 square mile","VSCIVCPMI","10Pct",13,40.2460454358086,"",37.0967239513491,43.7875070690969
"Region","10 to 200 square mile","VSCIVCPMI","15Pct",23,43.7760745606797,"",39.7954745899453,48.9496703291002
"Region","10 to 200 square mile","VSCIVCPMI","20Pct",32,47.7626809838308,"",43.2563370709594,51.2812290663206
"Region","10 to 200 square mile","VSCIVCPMI","25Pct",41,51.2397002672457,"",47.0095330834085,52.4601400062173
"Region","10 to 200 square mile","VSCIVCPMI","30Pct",46,52.2292559192292,"",50.783794848429,55.3248831981591
"Region","10 to 200 square mile","VSCIVCPMI","35Pct",56,54.776991857481,"",51.5091786221294,57.6939842005917
"Region","10 to 200 square mile","VSCIVCPMI","40Pct",67,56.5119028655028,"",53.1591322287266,59.7405029747792
"Region","10 to 200 square mile","VSCIVCPMI","45Pct",77,59.0776708996313,"",55.5639407815556,61.0348833561498
"Region","10 to 200 square mile","VSCIVCPMI","50Pct",86,60.2949154207699,"",58.1230480513054,62.2580189512671
"Region","10 to 200 square mile","VSCIVCPMI","55Pct",95,61.6212108221048,"",59.8971887583424,63.5195935766042
"Region","10 to 200 square mile","VSCIVCPMI","60Pct",105,62.82461065294,"",61.0787304146409,65.2063402645986
"Region","10 to 200 square mile","VSCIVCPMI","65Pct",115,64.2122079837791,"",62.2934859320906,67.6180629319575
"Region","10 to 200 square mile","VSCIVCPMI","70Pct",126,66.8536090201937,"",63.7402642391294,69.0260898520683
"Region","10 to 200 square mile","VSCIVCPMI","75Pct",136,68.8900792276473,"",66.5545897555245,70.5698734519119
"Region","10 to 200 square mile","VSCIVCPMI","80Pct",145,70.210365396506,"",68.8255620449195,71.8964563721062
"Region","10 to 200 square mile","VSCIVCPMI","85Pct",153,71.6807837724084,"",70.0098227053815,74.4261318262656
"Region","10 to 200 square mile","VSCIVCPMI","90Pct",162,74.3553386518237,"",71.4683950136297,77.3272193278167
"Region","10 to 200 square mile","VSCIVCPMI","95Pct",167,77.2108432009242,"",74.5238944943517,77.9035947137807
"Region","10 to 200 square mile","VSCIVCPMI","99Pct",174,80.0589346392998,"",77.9202420636786,81.8619869
"Region","10 to 200 square mile","VSCIVCPMI","Mean",177,58.9519325266107,"0.922204001698796",57.1444458968823,60.759419156339
"Region","10 to 200 square mile","VSCIVCPMI","Variance",177,148.695837876144,"13.1873684176685",122.849070726653,174.542605025635
"Region","10 to 200 square mile","VSCIVCPMI","Std. Deviation",177,12.1940902848939,"0.540727848882875",11.1342831756456,13.2538973941421
"Region",">200 square mile","VSCIVCPMI","1Pct",2,41.4884263000209,"",37.88361766,45.0597185618199
"Region",">200 square mile","VSCIVCPMI","5Pct",12,48.6947200103457,"",46.6674095564493,49.9357924411547
"Region",">200 square mile","VSCIVCPMI","10Pct",23,53.751516360714,"",49.7353889150896,55.2859479017735
"Region",">200 square mile","VSCIVCPMI","15Pct",34,56.1436988623172,"",53.8908258216187,58.5338224118061
"Region",">200 square mile","VSCIVCPMI","20Pct",45,58.8063154675819,"",56.6527708750615,60.7833992851512
"Region",">200 square mile","VSCIVCPMI","25Pct",57,60.9244288784952,"",58.8032992695373,62.5367837613131
"Region",">200 square mile","VSCIVCPMI","30Pct",70,62.5318837207215,"",60.8817768593107,63.6272136475143
"Region",">200 square mile","VSCIVCPMI","35Pct",81,63.544699869716,"",62.5184467329938,64.9645544471946
"Region",">200 square mile","VSCIVCPMI","40Pct",91,64.8377377099707,"",63.427095555743,67.112977538151
"Region",">200 square mile","VSCIVCPMI","45Pct",100,66.3247045848056,"",64.4727463694028,67.9964170996825
"Region",">200 square mile","VSCIVCPMI","50Pct",112,67.9634237469352,"",66.2707481548745,68.900914145064
"Region",">200 square mile","VSCIVCPMI","55Pct",121,68.7213071869567,"",67.7413472344501,69.6825313877818
"Region",">200 square mile","VSCIVCPMI","60Pct",130,69.5556029826454,"",68.4856137654924,70.3236979736105
"Region",">200 square mile","VSCIVCPMI","65Pct",140,70.2276718346409,"",69.5196306717649,71.0279665392089
"Region",">200 square mile","VSCIVCPMI","70Pct",150,70.9923309551469,"",70.1647215310485,71.7203476355961
"Region",">200 square mile","VSCIVCPMI","75Pct",160,71.5344820535902,"",70.9599326941034,73.4553674848135
"Region",">200 square mile","VSCIVCPMI","80Pct",172,73.2821799827783,"",71.5342494276251,74.2328127747407
"Region",">200 square mile","VSCIVCPMI","85Pct",181,74.2211623022428,"",73.4310099346,75.1791381298592
"Region",">200 square mile","VSCIVCPMI","90Pct",191,75.2675465070893,"",74.3492052587939,77.296254240128
"Region",">200 square mile","VSCIVCPMI","95Pct",201,77.8689391881894,"",76.0294311401713,80.0168738961232
"Region",">200 square mile","VSCIVCPMI","99Pct",211,81.6233801745247,"",80.4709523996856,88.14
"Region",">200 square mile","VSCIVCPMI","Mean",215,65.9725335318574,"0.507694867520149",64.977469876382,66.9675971873327
"Region",">200 square mile","VSCIVCPMI","Variance",215,76.8599658979942,"6.13644142759462",64.8327617066692,88.8871700893192
"Region",">200 square mile","VSCIVCPMI","Std. Deviation",215,8.76698157281023,"0.349974582279611",8.08104399603775,9.45291914958272
"Region","Year 2001","VSCIVCPMI","1Pct",1,37.55981641,"",37.55981641,38.1549962512528
"Region","Year 2001","VSCIVCPMI","5Pct",1,37.5837503257,"",37.55981641,40.6616750966857
"Region","Year 2001","VSCIVCPMI","10Pct",2,39.0289215059324,"",37.55981641,43.280714771385
"Region","Year 2001","VSCIVCPMI","15Pct",3,41.1713756473157,"",37.5699728899797,44.2865589113364
"Region","Year 2001","VSCIVCPMI","20Pct",6,43.2695233123395,"",38.0156667246515,46.2272379551312
"Region","Year 2001","VSCIVCPMI","25Pct",9,44.2842619188266,"",40.4115807754831,50.6962260669711
"Region","Year 2001","VSCIVCPMI","30Pct",11,45.9681386073561,"",41.4068991050907,54.463985850917
"Region","Year 2001","VSCIVCPMI","35Pct",12,46.2840339280084,"",43.2957388640449,54.9167175211189
"Region","Year 2001","VSCIVCPMI","40Pct",17,53.9729363462575,"",44.2839683223208,58.2782278774224
"Region","Year 2001","VSCIVCPMI","45Pct",18,54.50200677898,"",45.5545553663133,61.6746799074633
"Region","Year 2001","VSCIVCPMI","50Pct",19,55.0969148078659,"",46.2697219619451,63.3625708454577
"Region","Year 2001","VSCIVCPMI","55Pct",26,58.2523452285451,"",53.911506779556,65.5624542454958
"Region","Year 2001","VSCIVCPMI","60Pct",29,61.5752173798799,"",54.4751522909608,65.9760096980735
"Region","Year 2001","VSCIVCPMI","65Pct",33,63.3251059417224,"",55.1685803536916,72.3320571648577
"Region","Year 2001","VSCIVCPMI","70Pct",35,65.0949235137883,"",59.6611313228691,72.7999110650508
"Region","Year 2001","VSCIVCPMI","75Pct",38,65.9618577805522,"",61.6620275487068,73.0689347223724
"Region","Year 2001","VSCIVCPMI","80Pct",46,72.3515830231205,"",63.4279546141846,73.6872148647596
"Region","Year 2001","VSCIVCPMI","85Pct",48,72.939786951301,"",65.9265009785346,75.279384376088
"Region","Year 2001","VSCIVCPMI","90Pct",50,73.0952177335297,"",72.468494576813,77.3710462996858
"Region","Year 2001","VSCIVCPMI","95Pct",51,74.4318822869788,"",73.3216622336113,77.5042043536012
"Region","Year 2001","VSCIVCPMI","99Pct",56,78.3090230518656,"",77.2709657678639,82.65137287
"Region","Year 2001","VSCIVCPMI","Mean",57,56.5893982488239,"2.06432581083704",52.5433940072269,60.635402490421
"Region","Year 2001","VSCIVCPMI","Variance",57,163.695956486674,"19.6120686563245",125.257008257951,202.134904715397
"Region","Year 2001","VSCIVCPMI","Std. Deviation",57,12.7943720630078,"0.766433419308973",11.2921901646143,14.2965539614013
"Region","Year 2002","VSCIVCPMI","1Pct",1,14.15835219,"",14.15835219,35.0767240558242
"Region","Year 2002","VSCIVCPMI","5Pct",1,14.15835219,"",14.15835219,40.8563288926521
"Region","Year 2002","VSCIVCPMI","10Pct",1,27.4764343016619,"",14.15835219,46.7319521061479
"Region","Year 2002","VSCIVCPMI","15Pct",4,35.8214492459664,"",14.15835219,50.7343365405593
"Region","Year 2002","VSCIVCPMI","20Pct",7,44.4734144660257,"",14.15835219,57.2383948399282
"Region","Year 2002","VSCIVCPMI","25Pct",10,47.5721080831521,"",31.4888292664686,59.3477851444441
"Region","Year 2002","VSCIVCPMI","30Pct",15,52.6752713428682,"",36.0280120258227,59.9392510562077
"Region","Year 2002","VSCIVCPMI","35Pct",19,57.8230535571353,"",44.2864144166058,60.8663243799759
"Region","Year 2002","VSCIVCPMI","40Pct",20,59.4370410276283,"",46.8907414791102,63.0275896519442
"Region","Year 2002","VSCIVCPMI","45Pct",20,59.9493682361227,"",50.6325713416192,65.5428412794359
"Region","Year 2002","VSCIVCPMI","50Pct",23,60.6876406538832,"",55.2773484197332,65.7976384141492
"Region","Year 2002","VSCIVCPMI","55Pct",26,62.5037043144148,"",59.1879391163889,68.0920636075996
"Region","Year 2002","VSCIVCPMI","60Pct",30,65.4680807188518,"",59.6175172963914,71.4084901415098
"Region","Year 2002","VSCIVCPMI","65Pct",30,65.6927027786237,"",59.998627918108,71.6596969171135
"Region","Year 2002","VSCIVCPMI","70Pct",32,66.3595346766649,"",61.6373703615701,71.946789098427
"Region","Year 2002","VSCIVCPMI","75Pct",37,69.6557047245971,"",63.8862057775723,72.3674633299807
"Region","Year 2002","VSCIVCPMI","80Pct",41,71.4885177446438,"",65.5496206830834,76.2002557909141
"Region","Year 2002","VSCIVCPMI","85Pct",41,71.7156961919662,"",65.7486105060992,81.42460303
"Region","Year 2002","VSCIVCPMI","90Pct",42,72.1222444457169,"",70.9754424875357,81.42460303
"Region","Year 2002","VSCIVCPMI","95Pct",43,72.5657921165057,"",72.1052857421604,81.42460303
"Region","Year 2002","VSCIVCPMI","99Pct",46,77.1727275031094,"",72.6916844618537,81.42460303
"Region","Year 2002","VSCIVCPMI","Mean",48,56.6106051834551,"3.56723551384934",49.6189520519382,63.6022583149721
"Region","Year 2002","VSCIVCPMI","Variance",48,299.037712082916,"111.388642354728",80.7199847808369,517.355439384995
"Region","Year 2002","VSCIVCPMI","Std. Deviation",48,17.2927069044414,"3.22068265455072",10.9802848958892,23.6051289129937
"Region","Year 2003","VSCIVCPMI","1Pct",1,23.25096615,"",23.25096615,30.8934888430142
"Region","Year 2003","VSCIVCPMI","5Pct",1,23.25096615,"",23.25096615,36.4870157442925
"Region","Year 2003","VSCIVCPMI","10Pct",1,27.2396821791903,"",23.25096615,39.3304021406988
"Region","Year 2003","VSCIVCPMI","15Pct",2,34.5135743352386,"",23.25096615,49.5154678989797
"Region","Year 2003","VSCIVCPMI","20Pct",5,39.1378248385042,"",23.25096615,50.4921055221826
"Region","Year 2003","VSCIVCPMI","25Pct",9,45.5659585112351,"",27.0085923752283,51.5806142750171
"Region","Year 2003","VSCIVCPMI","30Pct",13,49.6248362224849,"",34.9679340592262,52.6942148703136
"Region","Year 2003","VSCIVCPMI","35Pct",13,50.5442839020404,"",39.1531209447284,55.2875494501262
"Region","Year 2003","VSCIVCPMI","40Pct",16,51.5403152829296,"",44.7883775059236,56.05978213686
"Region","Year 2003","VSCIVCPMI","45Pct",16,52.7549278632576,"",49.6050669579644,56.1182470614606
"Region","Year 2003","VSCIVCPMI","50Pct",19,55.3487048922822,"",50.3329225266875,63.1271214231778
"Region","Year 2003","VSCIVCPMI","55Pct",21,56.0596630460702,"",51.3251057810607,65.2305740176879
"Region","Year 2003","VSCIVCPMI","60Pct",22,56.1056733656628,"",52.6709730643188,65.3627106075098
"Region","Year 2003","VSCIVCPMI","65Pct",27,61.0550467726929,"",55.3627146575115,67.1341474142274
"Region","Year 2003","VSCIVCPMI","70Pct",33,65.1996336423138,"",56.0598321864545,67.7338944274597
"Region","Year 2003","VSCIVCPMI","75Pct",33,65.3521673780685,"",56.1338744619427,71.4239150796749
"Region","Year 2003","VSCIVCPMI","80Pct",36,67.1415815339497,"",63.7464385726645,73.5121154376606
"Region","Year 2003","VSCIVCPMI","85Pct",36,67.7757818975762,"",65.2673151441751,79.9302677693468
"Region","Year 2003","VSCIVCPMI","90Pct",39,71.4772857607748,"",67.4942355555786,79.3462719871614
"Region","Year 2003","VSCIVCPMI","95Pct",43,75.2832339485748,"",71.4981105424136,81.7294521757391
"Region","Year 2003","VSCIVCPMI","99Pct",45,80.545361629704,"",76.5993746843905,81.8619869
"Region","Year 2003","VSCIVCPMI","Mean",47,54.1965375440612,"2.68361627235743",48.936746301915,59.4563287862074
"Region","Year 2003","VSCIVCPMI","Variance",47,221.294894333017,"51.4006506556937",120.551470265932,322.038318400102
"Region","Year 2003","VSCIVCPMI","Std. Deviation",47,14.8759838105927,"1.72763869973739",11.4898741808098,18.2620934403756
"Region","Year 2004","VSCIVCPMI","1Pct",1,31.85731176,"",31.85731176,40.5059024518274
"Region","Year 2004","VSCIVCPMI","5Pct",2,41.4970075241822,"",31.85731176,45.5513739741343
"Region","Year 2004","VSCIVCPMI","10Pct",4,45.8879022483973,"",40.2472380247191,47.6406733322257
"Region","Year 2004","VSCIVCPMI","15Pct",5,47.3529566817999,"",31.85731176,60.9646896611214
"Region","Year 2004","VSCIVCPMI","20Pct",10,55.6864850964652,"",44.8706381679877,61.2156810695072
"Region","Year 2004","VSCIVCPMI","25Pct",14,59.960058397585,"",46.129864976175,61.5674944571344
"Region","Year 2004","VSCIVCPMI","30Pct",17,61.041466452957,"",47.6680099949844,62.4407151082385
"Region","Year 2004","VSCIVCPMI","35Pct",17,61.2717238193789,"",55.7916846809961,64.2146292953041
"Region","Year 2004","VSCIVCPMI","40Pct",18,61.6364090534837,"",60.603999030247,65.2013960299726
"Region","Year 2004","VSCIVCPMI","45Pct",20,62.6748919804578,"",61.0915219740355,66.1536112263647
"Region","Year 2004","VSCIVCPMI","50Pct",26,64.4822155172271,"",61.3549458025699,67.1430020272038
"Region","Year 2004","VSCIVCPMI","55Pct",27,65.5169911933622,"",61.7236120004637,69.7634258825017
"Region","Year 2004","VSCIVCPMI","60Pct",28,66.3453402296967,"",63.103755419068,69.8992524701413
"Region","Year 2004","VSCIVCPMI","65Pct",31,67.3620006950158,"",64.9338575012069,70.0096989353375
"Region","Year 2004","VSCIVCPMI","70Pct",34,69.7965047988258,"",65.7469073377861,71.5339589731654
"Region","Year 2004","VSCIVCPMI","75Pct",34,69.9327961845673,"",66.5648522704414,72.5821051361498
"Region","Year 2004","VSCIVCPMI","80Pct",36,70.1331624693258,"",69.8238037227468,72.9575023964894
"Region","Year 2004","VSCIVCPMI","85Pct",41,71.90787807796,"",69.9939578069786,75.0949520651082
"Region","Year 2004","VSCIVCPMI","90Pct",44,73.9719481318787,"",71.4854479070771,78.5057995029576
"Region","Year 2004","VSCIVCPMI","95Pct",49,77.1975265443766,"",74.233888501174,80.1201765674175
"Region","Year 2004","VSCIVCPMI","99Pct",53,79.8398997731934,"",77.5571921659912,80.21793463
"Region","Year 2004","VSCIVCPMI","Mean",54,62.9320558079039,"1.4048352443515",60.1786293247625,65.6854822910454
"Region","Year 2004","VSCIVCPMI","Variance",54,107.778154662818,"24.3317431684774",60.0888143715234,155.467494954112
"Region","Year 2004","VSCIVCPMI","Std. Deviation",54,10.3816258198231,"1.1718657361941",8.08481118216614,12.6784404574801
"Region","Year 2005","VSCIVCPMI","1Pct",1,18.105,"",18.105,44.4219513547832
"Region","Year 2005","VSCIVCPMI","5Pct",1,18.105,"",18.105,46.7569004812933
"Region","Year 2005","VSCIVCPMI","10Pct",2,36.5822837237769,"",18.105,49.7643185821927
"Region","Year 2005","VSCIVCPMI","15Pct",6,45.0862040726171,"",18.105,52.6541044894469
"Region","Year 2005","VSCIVCPMI","20Pct",6,48.2665528234446,"",18.105,52.9702430423933
"Region","Year 2005","VSCIVCPMI","25Pct",8,50.6447729257885,"",18.1198204123515,58.9046431242181
"Region","Year 2005","VSCIVCPMI","30Pct",10,52.7834032005024,"",44.2654753500511,61.4735275356678
"Region","Year 2005","VSCIVCPMI","35Pct",10,53.0996450790828,"",47.6105505492007,64.0817341065021
"Region","Year 2005","VSCIVCPMI","40Pct",13,57.0130956547266,"",49.9389463128912,66.5525087858903
"Region","Year 2005","VSCIVCPMI","45Pct",18,60.602565914946,"",52.7118244673149,69.7451637909634
"Region","Year 2005","VSCIVCPMI","50Pct",22,63.511033180081,"",53.0209390680854,69.9370054548065
"Region","Year 2005","VSCIVCPMI","55Pct",26,66.2211102153179,"",54.6544921594852,71.7676147619953
"Region","Year 2005","VSCIVCPMI","60Pct",30,68.3695231917088,"",59.3826796382004,74.4822183730198
"Region","Year 2005","VSCIVCPMI","65Pct",32,69.890312405065,"",62.3621730041732,74.6275046864474
"Region","Year 2005","VSCIVCPMI","70Pct",33,70.1998075927293,"",66.2372330919866,74.7947306063367
"Region","Year 2005","VSCIVCPMI","75Pct",36,73.7434508554023,"",68.6071693257534,75.3565738554073
"Region","Year 2005","VSCIVCPMI","80Pct",38,74.573390926876,"",69.8731799658426,77.4976169581121
"Region","Year 2005","VSCIVCPMI","85Pct",39,74.8054738463978,"",73.3805809686762,77.9106011996529
"Region","Year 2005","VSCIVCPMI","90Pct",39,75.383443980944,"",74.5135685844075,79.575
"Region","Year 2005","VSCIVCPMI","95Pct",41,77.3322669417372,"",75.3121186567776,79.575
"Region","Year 2005","VSCIVCPMI","99Pct",44,79.085875644127,"",77.4941854845571,79.575
"Region","Year 2005","VSCIVCPMI","Mean",46,59.7492184109083,"3.29186045158451",53.2972904836709,66.2011463381457
"Region","Year 2005","VSCIVCPMI","Variance",46,272.151487563809,"103.021390426064",70.233272691483,474.069702436134
"Region","Year 2005","VSCIVCPMI","Std. Deviation",46,16.4970145045644,"3.12242528481624",10.3771734019074,22.6168556072215
"Region","Year 2006","VSCIVCPMI","1Pct",1,21.365,"",21.365,21.6372247143822
"Region","Year 2006","VSCIVCPMI","5Pct",1,21.9512292794709,"",21.6022238887711,22.3002346701708
"Region","Year 2006","VSCIVCPMI","10Pct",3,26.8067166304731,"",21.365,38.6595127564675
"Region","Year 2006","VSCIVCPMI","15Pct",5,31.5547762556898,"",21.9562077678507,45.5720745669181
